trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2502,False,"{'a': 0.001, 'e': 0.08200295465409681}",20,11,17.542808469801614,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2503,False,"{'a': 0.001, 'e': 0.08192099268725626}",20,6,-12.811661729106868,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2504,False,"{'a': 0.001, 'e': 0.08183911264141527}",25,10,27.730679581813728,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2505,False,"{'a': 0.001, 'e': 0.08175731443469375}",20,4,18.361614320890922,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2506,False,"{'a': 0.001, 'e': 0.08167559798529346}",20,2,22.61503680896488,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2507,False,"{'a': 0.001, 'e': 0.08159396321149794}",25,17,12.78021740323308,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2508,False,"{'a': 0.001, 'e': 0.08151241003167246}",20,11,17.967158501437222,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2509,False,"{'a': 0.001, 'e': 0.08143093836426381}",30,24,11.353538610451615,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2510,False,"{'a': 0.001, 'e': 0.0813495481278003}",20,14,-10.658332857831725,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
2511,False,"{'a': 0.001, 'e': 0.08126823924089167}",20,3,27.819724089522463,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2512,False,"{'a': 0.001, 'e': 0.08118701162222909}",20,15,10.450682378084952,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2513,False,"{'a': 0.001, 'e': 0.0811058651905849}",20,6,25.335339006624743,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2514,False,"{'a': 0.001, 'e': 0.08102479986481265}",20,3,29.571939187233014,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2515,False,"{'a': 0.001, 'e': 0.08094381556384699}",25,5,27.730917271359687,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2516,False,"{'a': 0.001, 'e': 0.08086291220670366}",20,10,15.725889343044132,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2517,False,"{'a': 0.001, 'e': 0.08078208971247929}",25,16,11.351734111371725,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2518,False,"{'a': 0.001, 'e': 0.08070134800035135}",20,11,15.768410734583071,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2519,False,"{'a': 0.001, 'e': 0.08062068698957811}",25,0,41.94516445503929,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2520,False,"{'a': 0.001, 'e': 0.08054010659949862}",20,16,7.8799547510801045,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2521,False,"{'a': 0.001, 'e': 0.08045960674953244}",20,8,23.160016962156398,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2522,False,"{'a': 0.001, 'e': 0.0803791873591797}",25,5,-16.64231650310248,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",1
2523,False,"{'a': 0.001, 'e': 0.08029884834802099}",30,20,6.881846410106922,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2524,False,"{'a': 0.001, 'e': 0.08021858963571736}",25,0,17.801660372430057,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
2525,False,"{'a': 0.001, 'e': 0.08013841114201005}",20,7,21.25493489320911,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2526,False,"{'a': 0.001, 'e': 0.08005831278672054}",25,15,-6.699268383237208,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2527,False,"{'a': 0.001, 'e': 0.07997829448975048}",25,13,5.38625158765228,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2528,False,"{'a': 0.001, 'e': 0.0798983561710816}",25,18,14.561631158882758,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2529,False,"{'a': 0.001, 'e': 0.07981849775077554}",20,0,27.368241929211887,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2530,False,"{'a': 0.001, 'e': 0.0797387191489739}",25,20,7.897467686471161,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2531,False,"{'a': 0.001, 'e': 0.07965902028589801}",20,6,1.8836020754027625,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2532,False,"{'a': 0.001, 'e': 0.07957940108184908}",25,11,29.844231707382406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2533,False,"{'a': 0.001, 'e': 0.07949986145720786}",20,12,9.464260633643354,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2534,False,"{'a': 0.001, 'e': 0.07942040133243472}",30,21,-6.04810959822155,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
2535,False,"{'a': 0.001, 'e': 0.0793410206280695}",20,6,16.563101756672634,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2536,False,"{'a': 0.001, 'e': 0.07926171926473155}",30,21,16.637326929646875,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2537,False,"{'a': 0.001, 'e': 0.07918249716311948}",20,11,19.38349327806992,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2538,False,"{'a': 0.001, 'e': 0.07910335424401117}",30,17,-0.7891802711792537,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2539,False,"{'a': 0.001, 'e': 0.07902429042826366}",25,12,21.229039881078613,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2540,False,"{'a': 0.001, 'e': 0.07894530563681319}",20,0,10.232298240230904,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2541,False,"{'a': 0.001, 'e': 0.07886639979067495}",20,0,18.472888728097846,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2542,False,"{'a': 0.001, 'e': 0.07878757281094306}",25,0,-27.002865011652425,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
2543,False,"{'a': 0.001, 'e': 0.07870882461879052}",30,7,46.935019722981224,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2544,False,"{'a': 0.001, 'e': 0.07863015513546918}",30,19,9.200961870431149,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2545,False,"{'a': 0.001, 'e': 0.07855156428230954}",20,8,19.44340763865966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2546,False,"{'a': 0.001, 'e': 0.07847305198072073}",20,3,13.666241225147786,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2547,False,"{'a': 0.001, 'e': 0.0783946181521904}",35,27,16.123996480927325,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2548,False,"{'a': 0.001, 'e': 0.07831626271828479}",25,0,13.81261203695883,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
2549,False,"{'a': 0.001, 'e': 0.07823798560064842}",20,16,7.732063965766388,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2550,False,"{'a': 0.001, 'e': 0.07815978672100418}",25,14,18.498424421695514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2551,False,"{'a': 0.001, 'e': 0.07808166600115313}",25,10,23.84262641780607,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2552,False,"{'a': 0.001, 'e': 0.07800362336297463}",20,0,26.896959713507655,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2553,False,"{'a': 0.001, 'e': 0.077925658728426}",25,16,16.03340329587333,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2554,False,"{'a': 0.001, 'e': 0.07784777201954257}",25,8,31.76859890627633,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2555,False,"{'a': 0.001, 'e': 0.07776996315843764}",20,9,-3.2271638250484287,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2556,False,"{'a': 0.001, 'e': 0.07769223206730236}",20,8,-2.3045358111327,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
2557,False,"{'a': 0.001, 'e': 0.07761457866840563}",30,17,20.92029886359462,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2558,False,"{'a': 0.001, 'e': 0.07753700288409404}",20,16,7.251906257869879,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2559,False,"{'a': 0.001, 'e': 0.07745950463679176}",20,11,6.82287801909041,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2560,False,"{'a': 0.001, 'e': 0.0773820838490006}",20,11,-6.131510685516439,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
2561,False,"{'a': 0.001, 'e': 0.07730474044329974}",35,18,35.22487675767234,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2562,False,"{'a': 0.001, 'e': 0.07722747434234577}",30,18,22.686775534005225,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2563,False,"{'a': 0.001, 'e': 0.07715028546887258}",30,19,19.452637811357466,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2564,False,"{'a': 0.001, 'e': 0.07707317374569124}",25,20,11.604929981146965,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2565,False,"{'a': 0.001, 'e': 0.07699613909569011}",25,13,21.693077652783543,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2566,False,"{'a': 0.001, 'e': 0.0769191814418345}",35,5,51.074422529537294,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
2567,False,"{'a': 0.001, 'e': 0.07684230070716673}",20,10,17.044246886014324,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2568,False,"{'a': 0.001, 'e': 0.07676549681480604}",25,14,12.04462476346755,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2569,False,"{'a': 0.001, 'e': 0.0766887696879486}",25,11,26.813717936867075,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2570,False,"{'a': 0.001, 'e': 0.07661211924986724}",25,11,25.278214488301955,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2571,False,"{'a': 0.001, 'e': 0.07653554542391151}",20,6,27.756861182312896,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2572,False,"{'a': 0.001, 'e': 0.07645904813350755}",25,11,12.066927707741963,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2573,False,"{'a': 0.001, 'e': 0.07638262730215813}",25,11,25.41558204867209,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2574,False,"{'a': 0.001, 'e': 0.07630628285344238}",30,14,16.789003511995148,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2575,False,"{'a': 0.001, 'e': 0.07623001471101583}",20,14,10.71657046171773,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2576,False,"{'a': 0.001, 'e': 0.07615382279861033}",20,10,18.059819970038806,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2577,False,"{'a': 0.001, 'e': 0.07607770704003398}",25,4,-11.440771366743489,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
2578,False,"{'a': 0.001, 'e': 0.07600166735917104}",25,9,26.597684958758503,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2579,False,"{'a': 0.001, 'e': 0.07592570367998178}",30,17,26.16063429309796,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2580,False,"{'a': 0.001, 'e': 0.07584981592650249}",25,6,32.572948735158235,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2581,False,"{'a': 0.001, 'e': 0.07577400402284548}",30,18,16.650246584683632,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2582,False,"{'a': 0.001, 'e': 0.0756982678931988}",25,11,14.323518339032812,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2583,False,"{'a': 0.001, 'e': 0.07562260746182634}",30,17,15.37992066817603,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2584,False,"{'a': 0.001, 'e': 0.0755470226530676}",25,16,15.800489070542273,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2585,False,"{'a': 0.001, 'e': 0.07547151339133784}",20,9,18.835312896430164,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2586,False,"{'a': 0.001, 'e': 0.07539607960112776}",20,1,18.697229909952025,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2587,False,"{'a': 0.001, 'e': 0.07532072120700357}",30,13,11.34397272784177,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2588,False,"{'a': 0.001, 'e': 0.07524543813360683}",20,0,-11.012543406677931,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
2589,False,"{'a': 0.001, 'e': 0.07517023030565453}",20,12,15.944157126216712,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2590,False,"{'a': 0.001, 'e': 0.0750950976479388}",20,10,15.15553330763425,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2591,False,"{'a': 0.001, 'e': 0.07502004008532698}",30,18,16.86691300807521,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2592,False,"{'a': 0.001, 'e': 0.07494505754276144}",20,0,17.479834230635063,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2593,False,"{'a': 0.001, 'e': 0.07487014994525974}",25,11,28.74493266843644,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2594,False,"{'a': 0.001, 'e': 0.07479531721791423}",20,14,13.09280987318277,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2595,False,"{'a': 0.001, 'e': 0.07472055928589216}",20,13,14.313554392498125,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2596,False,"{'a': 0.001, 'e': 0.07464587607443557}",20,12,14.043740272133789,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2597,False,"{'a': 0.001, 'e': 0.07457126750886131}",20,13,12.494428287821965,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2598,False,"{'a': 0.001, 'e': 0.07449673351456078}",30,16,10.39459140920443,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2599,False,"{'a': 0.001, 'e': 0.07442227401699995}",20,11,16.457291664291304,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2600,False,"{'a': 0.001, 'e': 0.07434788894171933}",25,7,13.005565684759436,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
2601,False,"{'a': 0.001, 'e': 0.07427357821433388}",20,15,9.510776836110052,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2602,False,"{'a': 0.001, 'e': 0.07419934176053282}",30,9,-0.29212954999865914,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
2603,False,"{'a': 0.001, 'e': 0.0741251795060797}",25,8,35.35145972783501,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2604,False,"{'a': 0.001, 'e': 0.07405109137681225}",20,6,13.826293391359549,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2605,False,"{'a': 0.001, 'e': 0.07397707729864236}",30,20,19.94313267934085,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2606,False,"{'a': 0.001, 'e': 0.07390313719755595}",20,7,21.003056514974986,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2607,False,"{'a': 0.001, 'e': 0.0738292709996129}",30,19,22.267108347012236,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2608,False,"{'a': 0.001, 'e': 0.07375547863094695}",20,4,26.316441166136677,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2609,False,"{'a': 0.001, 'e': 0.07368176001776583}",30,13,32.12541635826019,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2610,False,"{'a': 0.001, 'e': 0.07360811508635084}",20,16,8.50415747177216,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2611,False,"{'a': 0.001, 'e': 0.0735345437630571}",25,18,9.457122323720217,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2612,False,"{'a': 0.001, 'e': 0.0734610459743132}",20,16,8.115844215301593,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2613,False,"{'a': 0.001, 'e': 0.07338762164662144}",25,13,24.2229117473304,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2614,False,"{'a': 0.001, 'e': 0.07331427070655744}",20,13,13.500085580197457,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2615,False,"{'a': 0.001, 'e': 0.07324099308077024}",25,15,18.284491099273545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2616,False,"{'a': 0.001, 'e': 0.07316778869598221}",20,5,-13.834885390305075,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2617,False,"{'a': 0.001, 'e': 0.07309465747898901}",35,21,10.538528268221484,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2618,False,"{'a': 0.001, 'e': 0.07302159935665936}",25,17,-6.810934847640937,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
2619,False,"{'a': 0.001, 'e': 0.07294861425593517}",30,18,19.903724530003466,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2620,False,"{'a': 0.001, 'e': 0.07287570210383128}",20,7,3.8543476843654805,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
2621,False,"{'a': 0.001, 'e': 0.07280286282743559}",25,17,16.75475506451932,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2622,False,"{'a': 0.001, 'e': 0.0727300963539088}",30,17,0.3516570170039939,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
2623,False,"{'a': 0.001, 'e': 0.07265740261048442}",25,13,2.5171037155203804,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2624,False,"{'a': 0.001, 'e': 0.07258478152446868}",30,7,39.9632858061663,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2625,False,"{'a': 0.001, 'e': 0.07251223302324053}",20,14,11.598543300020463,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2626,False,"{'a': 0.001, 'e': 0.07243975703425146}",25,16,17.255160348494552,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2627,False,"{'a': 0.001, 'e': 0.07236735348502546}",25,11,28.912335290296387,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2628,False,"{'a': 0.001, 'e': 0.07229502230315894}",25,15,19.309003119580517,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2629,False,"{'a': 0.001, 'e': 0.07222276341632078}",20,14,13.38508695462481,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2630,False,"{'a': 0.001, 'e': 0.07215057675225206}",25,13,23.591785179884898,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2631,False,"{'a': 0.001, 'e': 0.0720784622387661}",20,2,29.847630005029266,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2632,False,"{'a': 0.001, 'e': 0.07200641980374836}",20,14,10.57603497751808,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2633,False,"{'a': 0.001, 'e': 0.07193444937515645}",30,17,25.807653647615773,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2634,False,"{'a': 0.001, 'e': 0.07186255088101991}",25,10,16.145287861734133,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2635,False,"{'a': 0.001, 'e': 0.07179072424944025}",20,9,22.52922780624022,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2636,False,"{'a': 0.001, 'e': 0.07171896940859077}",20,10,18.15606634228819,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2637,False,"{'a': 0.001, 'e': 0.07164728628671672}",25,12,29.47476703401442,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2638,False,"{'a': 0.001, 'e': 0.07157567481213492}",20,0,-22.23915178068124,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2639,False,"{'a': 0.001, 'e': 0.0715041349132339}",25,7,32.77516232269662,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2640,False,"{'a': 0.001, 'e': 0.07143266651847373}",25,16,18.2115908419771,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2641,False,"{'a': 0.001, 'e': 0.07136126955638605}",25,11,27.14224179454456,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2642,False,"{'a': 0.001, 'e': 0.07128994395557388}",30,17,23.739371074427233,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2643,False,"{'a': 0.001, 'e': 0.0712186896447116}",20,2,30.00286760569054,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2644,False,"{'a': 0.001, 'e': 0.07114750655254487}",25,15,20.028924145230768,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2645,False,"{'a': 0.001, 'e': 0.07107639460789066}",25,18,11.03277428232331,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2646,False,"{'a': 0.001, 'e': 0.07100535373963698}",20,7,24.802377010320875,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2647,False,"{'a': 0.001, 'e': 0.07093438387674295}",30,4,42.5537231282429,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2648,False,"{'a': 0.001, 'e': 0.07086348494823869}",30,9,38.43926237420959,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2649,False,"{'a': 0.001, 'e': 0.0707926568832253}",20,14,11.178655317611044,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2650,False,"{'a': 0.001, 'e': 0.07072189961087469}",20,1,20.0832026636964,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2651,False,"{'a': 0.001, 'e': 0.0706512130604296}",30,16,15.12818210362605,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2652,False,"{'a': 0.001, 'e': 0.0705805971612034}",30,23,14.78234463943743,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2653,False,"{'a': 0.001, 'e': 0.0705100518425803}",30,23,12.102529815936807,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2654,False,"{'a': 0.001, 'e': 0.07043957703401492}",20,6,26.14414134285909,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2655,False,"{'a': 0.001, 'e': 0.07036917266503243}",20,12,13.707617712653963,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2656,False,"{'a': 0.001, 'e': 0.07029883866522844}",30,8,-29.288109506154505,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 1}",1
2657,False,"{'a': 0.001, 'e': 0.07022857496426901}",35,25,17.00546244607499,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2658,False,"{'a': 0.001, 'e': 0.0701583814918904}",20,7,22.70002730276425,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2659,False,"{'a': 0.001, 'e': 0.07008825817789911}",30,18,25.67690544471786,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2660,False,"{'a': 0.001, 'e': 0.07001820495217183}",20,14,10.166701241864116,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2661,False,"{'a': 0.001, 'e': 0.06994822174465536}",25,12,11.418252500978266,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2662,False,"{'a': 0.001, 'e': 0.06987830848536646}",25,15,0.5169120537905734,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2663,False,"{'a': 0.001, 'e': 0.06980846510439187}",25,13,23.635572355998743,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2664,False,"{'a': 0.001, 'e': 0.06973869153188816}",20,8,9.508275725154965,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2665,False,"{'a': 0.001, 'e': 0.06966898769808184}",20,2,28.76501325945629,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2666,False,"{'a': 0.001, 'e': 0.06959935353326901}",20,5,28.21640496881504,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2667,False,"{'a': 0.001, 'e': 0.06952978896781553}",25,7,29.75416283465936,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2668,False,"{'a': 0.001, 'e': 0.06946029393215677}",20,6,0.6876355923517485,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2669,False,"{'a': 0.001, 'e': 0.06939086835679777}",25,13,-1.7664639375252589,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2670,False,"{'a': 0.001, 'e': 0.0693215121723129}",20,8,21.53183368676803,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2671,False,"{'a': 0.001, 'e': 0.069252225309346}",20,16,8.470294449099415,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2672,False,"{'a': 0.001, 'e': 0.06918300769861012}",20,11,-29.00175524156104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2673,False,"{'a': 0.001, 'e': 0.06911385927088774}",25,11,11.235993928796837,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2674,False,"{'a': 0.001, 'e': 0.06904477995703041}",20,10,18.79616481305457,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2675,False,"{'a': 0.001, 'e': 0.06897576968795878}",25,0,10.51504105863677,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
2676,False,"{'a': 0.001, 'e': 0.06890682839466256}",20,13,14.509946822481458,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2677,False,"{'a': 0.001, 'e': 0.06883795600820049}",25,16,-3.594795301678558,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
2678,False,"{'a': 0.001, 'e': 0.06876915245970018}",20,16,8.258538950908013,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2679,False,"{'a': 0.001, 'e': 0.06870041768035805}",25,4,33.11085857872534,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2680,False,"{'a': 0.001, 'e': 0.0686317516014393}",25,13,23.441433982705654,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2681,False,"{'a': 0.001, 'e': 0.06856315415427791}",20,9,9.996343253303031,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2682,False,"{'a': 0.001, 'e': 0.06849462527027637}",25,12,17.046297387110712,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2683,False,"{'a': 0.001, 'e': 0.06842616488090583}",20,15,9.621547831577564,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2684,False,"{'a': 0.001, 'e': 0.06835777291770583}",30,16,22.700232570849124,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
